count,hate_speech,offensive_language,neither,Label,Text
6,0,5,1,1,im winning bitch
3,0,3,0,1,boy told lyssa make yes bitch need em
6,0,6,0,1,hoes playing w like wont send baby cain niggah yesss messy
3,2,1,0,0,shoot nigga shorty bitch
3,0,3,0,1,iz point jealous cuz dee hoes everybody bucketsproverbs
3,0,2,1,1,oomf hoe hopper
3,0,3,0,1,things love weed pussy life
3,0,3,0,1,oomf fake bitch ass nigga point blank period smh shittttttt
3,0,3,0,1,lose sweetyou aint lose hide lmfao viri tryna smoke hoe self boy
3,0,3,0,1,kyrie fast bitch ball look like lollol wish
3,0,3,0,1,hahaha much thottie never fear captain saveathot save hoe
3,0,2,1,1,happy birthday little bitch bofl made laugh read
3,0,3,0,1,snap chat names please bitch snapchatt
3,0,3,0,1,hoes aint loyal aint
3,0,3,0,1,bitches yeah dont know probably party
3,1,2,0,1,got giggles im fag aint gon lie lol
3,1,2,0,1,bitchthey need lock yo ass sayin stupid shit like
3,0,3,0,1,one likes n r e c ass bitches
3,0,0,3,2,lakers going trash season cant wait
3,0,3,0,1,boyfriends thatll eat yo pussy day long ur da real mvp
3,0,3,0,1,make salad vegetables bitch give break potato salad
3,0,3,0,1,im happy morning shave pussy cuteness always sets good dayu need dick
3,0,3,0,1,laughing ex tryna stunt bitch forgot went know got amp dont got
3,1,2,0,1,wish tonight purge get hunting shut yo hoe ass
6,0,6,0,1,tell yall im trying turn bayou classic drinker bitch got id
3,0,3,0,1,lol got rose dat nicca tho never forgetlol yee trippin
3,0,1,2,2,looking nip rings cant wait change mine lmao
3,0,1,2,2,happy new year check yo clock hun got another hour lolthey lil count thing
3,0,3,0,1,bitch gotta work hard clean shit without ripping skin lmaosjdusubejs
3,0,3,0,1,friends insensitive bitches
3,0,3,0,1,im tryna get snow day dick gon make nicca wreck tryn pull ya
3,0,3,0,1,like tf bitch following
3,0,3,0,1,cuz hoe lol cuz went lil rant man
3,0,3,0,1,wasnt hoe azz boi im sniff sniff sorry sniff sniff
3,0,3,0,1,u mr bitches stop calling balled
3,0,3,0,1,ion eat cat bitch gay
3,0,3,0,1,iont got type bad bitches thing like ayeee throw ass sphere
6,2,4,0,1,niggas hoes man swear
6,1,5,0,1,hoe mimi said hurt hand bitch throat
3,0,3,0,1,dis hoe bri fuck wet dream pop dream like
3,0,3,0,1,u hoe broski u gotta look dat shit
3,0,3,0,1,lil bitty bitch lingo
3,0,3,0,1,shawty wanna charge pussy im like whoa turnt cash use fuck free
3,0,3,0,1,victor amp shawn legs dont hurt jigg every damn night
3,0,3,0,1,lol someone told hoes sent
3,0,3,0,1,bitch im weakkk vic
3,1,2,0,1,fuck girls peep change nigga squared bitch ass
3,0,3,0,1,nobody cares kirk bosley noi care bout cousin hoe
3,0,3,0,1,men hop feelings much quicker women hop ya bitch
3,0,3,0,1,bitch im bitch im griiind thug luuuuuuv
3,2,1,0,0,phone charging backwards retarded
3,0,3,0,1,want pussy wishfulthinking
3,0,3,0,1,fb hoe loldamn next time nicer lmfao
3,0,3,0,1,right rt idk one selling pussy thats way high
3,0,3,0,1,ahhh know smart donny yes rt yass im glad speak mind faces hoes
6,0,6,0,1,gave bitch bib since wanna act messy
3,0,3,0,1,im excited boosie getting valentines dayhe get vday pussy allstar weeekend pussy mardi gras
6,0,6,0,1,dont like popeyes spicy chicken bitches boa trippen
6,0,6,0,1,wonder oomf like want fuck would wrong one brave bitchone day
3,0,3,0,1,wonderful meet dude thats bitch ass nigga days
3,1,2,0,1,yeah lowkey loves knows hes nigga dont love hoes
3,0,3,0,1,im much niggas much hoes
3,0,3,0,1,jordyn stays making fun eat like little bitch
3,0,2,1,1,go actually surprised hard rt n crib listen nig geazydont diss homie
3,2,1,0,0,aint special niglet rt im chilling wit greg ppl walk ask take picshatin
3,0,3,0,1,gotta buy antislip shoes hoes wont catch slipping
3,0,0,3,2,youre really cool youre good basketball zebra
3,0,3,0,1,grow bitch cute
3,0,3,0,1,scrappy always reunion hella hoes real nigga lmao
3,0,3,0,1,girlfriend dont hoe text yanno u r
3,0,3,0,1,dont really anyone talk things start going wrong aight hoe ass nigga
3,1,2,0,1,sydneys favorite shes nigger love
3,0,3,0,1,depressed got hoes
3,0,3,0,1,still fucn ya exna bitch corny
3,0,3,0,1,go take summer binging alll fly bitches bless atl turnup thank
3,0,3,0,1,never get twitter get bitch fights niggas even females bruh
3,0,3,0,1,fuck top lip pussy
3,0,3,0,1,mane skinny bitches playin lol take weight class another level
3,2,1,0,0,rt lemme find niggaz letting bitches shit yo faces niggas weirdos
3,0,3,0,1,cigarettes gross half bitches smoke cigarettes
3,0,0,3,2,hate attempt make yellow light car infront stops light wanting fight
6,0,6,0,1,like bitches
3,1,2,0,1,niggas talk bitches days facts
3,0,3,0,1,bitch know lmaooo
3,0,3,0,1,fuck texts movement lmaooo courts texting rubbed used bitch bout tho
3,0,3,0,1,need find damn job needs find bitch jobright
3,0,3,0,1,dont fuck youuu u lil stupid ass bitch aint fuckin wit u lil dumbass bitch aint fuckin wit
3,0,3,0,1,kidding right ill smack hoe
3,0,3,0,1,im sarcastic lil bitch loves sleep eat
3,0,3,0,1,hoes aint loyal would know cause im hoe fans damn sure real
3,0,2,1,1,yeah really far alright like living whole lot hicks haha
3,0,3,0,1,im bitch ass elf
3,0,3,0,1,dont trust girls cant trust hoes
3,0,3,0,1,well know victorias secret yea cocoa puff bird fucking
3,0,3,0,1,paint brushes bugattis stundentpainters bitch paint like one french girls
3,1,2,0,1,niggah friendzoned daaaaaaaam
3,0,3,0,1,jose fucking mean like damn bitch lol fuck
3,0,3,0,1,bitch im back home
3,0,0,3,2,chuckstrong goldswagger thats awesome hoosiers
6,1,5,0,1,happy hour time best time da day niggas dont know bout happy hour hoes
3,0,3,0,1,favorite time da day happy hour drinkbreakwhen bad bitches come ok hoes home makeup
9,3,6,0,1,gwyneth paltrow ugly ass big bird looking bitch shut fuck ltltthats pretty much face bravo
3,0,3,0,1,u cant love dont love hoes
3,0,2,1,1,played great job whos retard
3,0,3,0,1,yall bitches popping babies like sportstop lol
3,0,3,0,1,finger bitch w trigger finger nigga shut
3,0,3,0,1,dora amp table manners shes eating like sloppy hoe
3,0,3,0,1,stop bitch
3,0,3,0,1,demolishing huge bitch caring
3,0,3,0,1,think alex games sorry son bitch never win us game
3,0,3,0,1,bitches late ion exposed
6,1,5,0,1,feel sorry whoever using alyssa number play phone games dumb ass hoes aint got life
3,0,3,0,1,ill bitch bitch fandomapology sosfamanddfandomfollowparty preach
3,0,3,0,1,bitches set hoppin like bitch get life u get beat lmao
4,0,4,0,1,pussy wet gotta dry outsidestop telling business
3,0,3,0,1,whens homecoming ho slut th
3,0,3,0,1,asians short beds feet hanging edge bed cuddle bitch im right beside
3,2,1,0,0,u regular nig u played b lol ima b ig famousthese days counts somethin
3,1,2,0,1,congrats kim k great day hoes everywhere
3,0,3,0,1,lol maybe give nd date hoes dateslet know work lol
3,0,3,0,1,imma pull eat pussy dip
3,0,3,0,1,cant get pussy without lying girl wack dont hate appreciate
3,0,3,0,1,daughter makes wasnt hoe age u roll tonight
3,0,3,0,1,pussy prolly taste like heaven
6,0,6,0,1,maam every jawn tryna pussy cop feel dontes peen
3,0,3,0,1,know idgaf womans lingerie matching love hairy pussy much
3,1,2,0,1,let hoes tear right apart
3,0,3,0,1,want baddest bitch world right lap
3,1,2,0,1,pineapples sale publixhoes sale tooup stairs
3,0,3,0,1,need ran theo theo homie rocking cool need free shit hoes
3,0,3,0,1,stills get pussy hes jus rational fag
3,0,3,0,1,class right need headphones seventh period im serious bitch assmstrophenboum
3,0,3,0,1,aw omg show made cry im pussy manyou really
3,0,3,0,1,brian stfu twitter could retweet anythingdont make bitch slap
3,1,0,2,2,know u didnt hit jigga fav purse chill
3,1,2,0,1,fucking slut foreal fuck dat bitch
3,0,3,0,1,might go plaq hcbitch gone go
3,1,2,0,1,im faggot agree
3,0,3,0,1,heartbroken tx inniz ho lmao haha naw chill one laughing vdawg
3,0,3,0,1,make dont tell bitch
3,0,0,3,2,yankees never someone wear single digit uniform season wow shows epic organization
3,0,3,0,1,bitches stand like wanted mjs smooth criminal video bad
3,0,3,0,1,dont matter nigga always tryna holla bitch yall
3,0,3,0,1,bitch gmfu huh huh lol
3,0,3,0,1,back hoes didnt want im hot
3,1,2,0,1,believe wiz khalifa one bald bitch getting divorced
3,0,0,3,2,sick trash talk cocky attitudes shutupandplay refs take control needed
3,0,0,3,2,twitpic selfie light colored eyes
6,0,6,0,1,rt single moms got proven pussy lol fckd truuu
3,0,3,0,1,rt hate chick say go deeper u already dishin u got hoes
3,1,2,0,1,bitch wanna date flyest nigga shocked hoes lol
3,0,3,0,1,ladies dude put two hands pussy started clapping lmaoo
3,0,3,0,1,u get u put u offering pussy dont mad u receive dick
3,0,3,0,1,things hoes say
3,0,0,3,2,thats fav part take carewhole album trash
3,1,2,0,1,one wants ugly nigga youve got stressing hoes lt lies
3,1,2,0,1,yall partners crime thats bitch cant ride solo
3,0,3,0,1,u got hoes tho werd
3,0,0,3,2,see every iftheygunnedmedown tweet dis like da colored brady bunch
3,3,0,0,0,need thank killing niggers reward dis pal graduation
3,0,3,0,1,homo sorry cant straight like pull mad bitches
3,0,3,0,1,dont even lift pussy
3,0,3,0,1,half tempted go outside run phone car piece shit fuckiphones pussy
3,0,3,0,1,early put face pussy bul never early breakfast
3,0,3,0,1,doc hes pussy aint going anywhere
3,0,3,0,1,want ears look like want bitches earrings lol
6,1,5,0,1,dont take people niggas bitches dont play niggas specially baby daddies bs
3,0,3,0,1,used fat bitch everybody made fun look made fun ugly
3,0,3,0,1,hoe
3,0,3,0,1,pussy pussy nasty ass nigga hope get aids bit harsh rethink statement
3,0,3,0,1,fuck bitch shut roll threw
3,0,3,0,1,im saying im studs fuck trannys wont let bitch strap muhfuckas childish lol
3,1,2,0,1,bitch fukkin wicha fuck nigga square im fucking
3,0,3,0,1,knowing picture hoe head good knocked wind boy
3,0,3,0,1,noll nigga im talm bout tt juice ion hoe em
3,0,0,3,2,eagles fans dont except fact mcoy trash year everybody figured spread offense stopit
3,0,3,0,1,thot bitches wanna wined amp dined like wife dont know earn
3,1,2,0,1,u hella gay u never quit subbing fag
3,0,3,0,1,haha bitch
3,0,3,0,1,think hoe pressed shit righttt many times asked beok
3,0,3,0,1,hoes hoe thangs
3,0,2,1,1,new song diana well written well done boyzzzzzz bow bitch
3,0,3,0,1,big oleeeee middle finger bitch
3,0,3,0,1,people complain prices im like bitch look like make rules
3,2,1,0,0,hate bitch amp fact oomf likes retweeettt x
3,0,3,0,1,hes hoe lmfao arent smuts lmao
3,1,2,0,1,guys hoes days lmao dont fucking indirect cause put blast whos subbin
3,0,3,0,1,need get laid sike im celibate bitches like
3,0,3,0,1,boot u hoe niggas girls take bc hoes
3,0,3,0,1,rico bored bitchdamn boy watch hoes
6,0,6,0,1,rico full shytfull money hoe
3,1,2,0,1,men biggest hoes lmao
3,0,3,0,1,isnt one song blacc hollywood dislike except song nicki minaj triffling bitch sucks
3,0,3,0,1,yea bitchdam
3,0,3,0,1,bitch comes right amp gets tooo comfortable never saw yo gut hate u
3,2,1,0,0,bitch ass nigga fuck lt hoes aint got manners realtalk
3,0,3,0,1,swear emojis
3,0,3,0,1,bangthats trust worthy bitch
3,0,3,0,1,cute af bitch believe u jus getting pass trusting u wit needle someone head
3,0,3,0,1,lmaooo nooo hoeoh ok
3,0,3,0,1,name stefanie stefaniefuck u hoe
3,0,2,1,1,bitch tried wrong one itll go hill
3,0,3,0,1,people ever twitter bitch get mother fuckin diary
3,0,3,0,1,could write book things hoes sayno way jose
3,0,0,3,2,bad optimism royals dont twins take roseie colored glasses
3,1,2,0,1,im driving insanefag
3,0,3,0,1,females get irritated fast fuck hoes
3,0,3,0,1,bitch called yu back lies
3,0,2,1,1,well togetheryu gt job hoe
3,0,3,0,1,rich let bitch get mad like niggas dont think
3,0,3,0,1,grown mature pretty ampetc goes window bitch play
6,0,5,1,1,kim kardashian aint looking good morestill look better called bad bitches
3,0,3,0,1,girl whos hoe twitter
3,0,3,0,1,beautiful female still find way fuck w ratchet hoes dont get
6,0,5,1,1,would love parkside sport girls dressed like kobe day everyday let see hoes
6,0,6,0,1,guy said hes slept girls oh ok let puke nowi know girl dudes slutwhore hoe
3,0,3,0,1,every bitch tell act like nigga whatever fuck means
3,0,3,0,1,lol bitch respondinglol cool imma get one jus trusted
3,1,2,0,1,im close dude master chan thats right bitch bow master
3,0,3,0,1,got hella hoes
3,0,3,0,1,nigga gets alot bitches gonna value like someone else would youre another one lol cut
3,0,3,0,1,luhv u tiooa drunk bitch lol
3,0,3,0,1,youre going talk shit sister dont play pussy shit say face yo justsaying slapabitch
3,2,1,0,0,one friend greet insult niggers
3,1,2,0,1,go text hoes
6,0,6,0,1,scale bitch literally
3,0,3,0,1,dude fucking legend bruh fuck right pussy lmao true legendfuck right pussy
3,0,3,0,1,seen pregnant bitches fight look like sumo wrestlers
3,0,3,0,1,birthday yesssss obviously nobody cares bitch
3,0,3,0,1,donny hoe since
6,0,6,0,1,im trynna find bitch fat ass
9,0,9,0,1,lool agree rt fucked show ever watched misfits wen simone wifed hoe saddest
3,0,3,0,1,saw ashton hardly anyone cared waiting harry wtf bitch id ashtons grill feel
3,0,2,1,1,hoes feel like photo didnt get enough favorites
3,0,3,0,1,see many mad hoes tl tht shit illegaltbh
3,1,2,0,1,shorty name masika yall surprised hoe
3,0,3,0,1,wifey means pussy good right gotta go monthsbasically
3,0,2,1,1,bro birds stay sex daily nowhe said look hands
6,0,1,5,2,tag friend sucks flappy bird
3,0,0,3,2,used obamacare website definitely change password hahahahahah thats sad boon
6,0,6,0,1,clothes dryer im tryna dry clothesthrow hoes
3,0,3,0,1,lmao nvm thats right bitch go drink warm milk go bed
6,0,6,0,1,bitch said lie much bitch aint worth telling truth
3,0,3,0,1,ready another tat doeeee right hoe
3,0,3,0,1,group chat bitches call yall undercover feds watching everybody
3,0,3,0,1,smh gotta grow least know bitches want swear
3,0,3,0,1,ex hits miss bullshit lol bitch die
3,0,3,0,1,hoe gone jam watch aint throwing ass bitch fuck party
3,0,3,0,1,yo mama confused u lol hoes aint got manners
3,0,3,0,1,hoes still shouldve known
3,0,3,0,1,fuck look like ho look like yes ya look like
3,0,1,2,2,raided nickis wig closet summer bad gals wanna fun bitch nerve smh
3,0,3,0,1,dont fall love bitch bestadvice
3,1,2,0,1,yall niggas think hang around crib nothing bitch getting bread
6,0,6,0,1,kimberley story far scariest story ive ever heard pussy
3,3,0,0,0,fleek yo vocabulary faggot
3,0,3,0,1,fake bitches dont want hugs
3,0,3,0,1,shine hoes look baby daddy
3,1,2,0,1,really hate poly bitches man
3,0,3,0,1,got felony got bitches
3,0,3,0,1,bitch bitch ms bitch
3,1,2,0,1,female population needs stop bitch
3,1,2,0,1,ya niggas play fuck niggas play keepsthese bitches cant fuck wit
3,0,2,1,1,hung boys bathroom st dominic silly bitches
3,0,3,0,1,dont read receipts bitch bitchyest bitch ever
3,0,3,0,1,dat bird bitchheavy birdcage bitch byyyyyyrrrrrrrrrrrrr bitch
3,0,3,0,1,aye hoes start coming dont forget put wont
3,0,3,0,1,wont herd hoes lol lmao hope shit schressful
3,0,3,0,1,hoe association real thing yes
3,0,3,0,1,yall like want love like rashad amp new new shit yall already got one lying ass hoes lmao
3,0,3,0,1,cant talk right got pussy tongue
3,0,3,0,1,single cuz hoes left good ones taken lmaoltany female tl thats singleyou snobop
3,0,0,3,2,im back cause dont wanna see boys lose trash votesos
3,0,2,1,1,relationship idea girls trash love lives
3,0,3,0,1,ananconda dont want none unless u clean shitty buns hun
3,1,2,0,1,shitty pussy
3,1,2,0,1,ur pussy smell like dumpster juice wow
3,0,3,0,1,mean niggaz shot ill give k u let nigga smell pussy dont smell like shit
4,1,3,0,1,k michelle pussy smell like shit
3,2,1,0,0,faggot respect
3,0,0,3,2,fruit modern yankees farm system joba nut
3,0,3,0,1,fat chance youll ever catch drinking beer bitches
3,0,3,0,1,im outside house comeout bitch
3,0,3,0,1,lmfaooooo u bitch im using shit
3,0,3,0,1,wtf bitchdasss aint come practice
3,0,3,0,1,never worried next bitch always worryin next meal im tryna fuckin eat fuck talkin bout
3,0,3,0,1,damn always tweeting halfassed tweets meant say hoes still dont make sense
3,1,2,0,1,amp wealthy rt aunt said im handsome fuck hoesbroke
3,0,3,0,1,tend sense bitches older thats sad
3,0,2,1,1,hoe wanna fight right
3,0,3,0,1,hoes tbh highest keys
3,0,3,0,1,aint kissing bitch anytime soon
3,0,3,0,1,light weights pussies
3,0,3,0,1,got netflix watch fresh hoe live name chuck e im chuckie
3,0,0,3,2,essence fest anyone ill main stage stepping uncle charlie
3,2,1,0,0,u unfollowed cant dm u ill say youre rude cunt lmao dm
3,1,2,0,1,talk girl paid sew show u atleast got type boss bitch lol wth
3,0,3,0,1,cute text ey bitch come pizza
3,0,3,0,1,one wants see curvy women karl lagerfeld retarded
3,0,3,0,1,colts nationput yall money upbitch chuassup
3,0,3,0,1,badly hahahah omg yall pussies
3,0,3,0,1,lol rt yo bitch dont read books eat fruits hoe
